assemblage_id,mechanism,error_rate,eligible_individual_share_median,eligible_individual_share_p10,eligible_individual_share_p90,expected_reassigned_pct_median,expected_reassigned_pct_p10,expected_reassigned_pct_p90,n_eligible_source_species_median,n_source_species_median
carabidae_pitfall,rare_weighted_observed_pool,0.16,0.9195680916703394,0.9195680916703394,0.9195680916703394,9.918173550096842,9.918173550096842,9.918173550096842,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.17,0.9195680916703394,0.9195680916703394,0.9195680916703394,10.2746709982506,10.2746709982506,10.2746709982506,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.18000000000000002,0.9195680916703394,0.9195680916703394,0.9195680916703394,10.620138773508698,10.620138773508698,10.620138773508698,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.19,0.9195680916703394,0.9195680916703394,0.9195680916703394,10.958468478600977,10.958468478600977,10.958468478600977,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.2,0.9195680916703394,0.9195680916703394,0.9195680916703394,11.25893515878929,11.25893515878929,11.25893515878929,107,129
carabidae_pitfall,regional_pool,0.01,0.997906566769502,0.997906566769502,0.997906566769502,0.997906566769502,0.997906566769502,0.997906566769502,125,129
carabidae_pitfall,regional_pool,0.02,0.997906566769502,0.997906566769502,0.997906566769502,1.995813133539004,1.995813133539004,1.995813133539004,125,129
carabidae_pitfall,regional_pool,0.03,0.997906566769502,0.997906566769502,0.997906566769502,2.9937197003085054,2.9937197003085054,2.9937197003085054,125,129
carabidae_pitfall,regional_pool,0.04,0.997906566769502,0.997906566769502,0.997906566769502,3.991626267078008,3.991626267078008,3.991626267078008,125,129
carabidae_pitfall,regional_pool,0.05,0.997906566769502,0.997906566769502,0.997906566769502,4.98953283384751,4.98953283384751,4.98953283384751,125,129
carabidae_pitfall,regional_pool,0.060000000000000005,0.997906566769502,0.997906566769502,0.997906566769502,5.987439400617013,5.987439400617013,5.987439400617013,125,129
carabidae_pitfall,regional_pool,0.06999999999999999,0.997906566769502,0.997906566769502,0.997906566769502,6.985345967386513,6.985345967386513,6.985345967386513,125,129
carabidae_pitfall,regional_pool,0.08,0.997906566769502,0.997906566769502,0.997906566769502,7.983252534156016,7.983252534156016,7.983252534156016,125,129
carabidae_pitfall,regional_pool,0.09,0.997906566769502,0.997906566769502,0.997906566769502,8.9811591009255185,8.9811591009255185,8.9811591009255185,125,129
carabidae_pitfall,regional_pool,0.09999999999999999,0.997906566769502,0.997906566769502,0.997906566769502,9.97906566769502,9.97906566769502,9.97906566769502,125,129
carabidae_pitfall,regional_pool,0.11,0.997906566769502,0.997906566769502,0.997906566769502,10.976972234464524,10.976972234464524,10.976972234464524,125,129
carabidae_pitfall,regional_pool,0.12,0.997906566769502,0.997906566769502,0.997906566769502,11.974878801234022,11.974878801234022,11.974878801234022,125,129
carabidae_pitfall,regional_pool,0.13,0.997906566769502,0.997906566769502,0.997906566769502,12.972785368003528,12.972785368003528,12.972785368003528,125,129
carabidae_pitfall,regional_pool,0.14,0.997906566769502,0.997906566769502,0.997906566769502,13.970691934773027,13.970691934773027,13.970691934773027,125,129
carabidae_pitfall,regional_pool,0.15000000000000002,0.997906566769502,0.997906566769502,0.997906566769502,14.968598501542534,14.968598501542534,14.968598501542534,125,129
carabidae_pitfall,regional_pool,0.16,0.997906566769502,0.997906566769502,0.997906566769502,15.966505068312031,15.966505068312031,15.966505068312031,125,129
carabidae_pitfall,regional_pool,0.17,0.997906566769502,0.997906566769502,0.997906566769502,16.964411635081532,16.964411635081532,16.964411635081532,125,129
carabidae_pitfall,regional_pool,0.18000000000000002,0.997906566769502,0.997906566769502,0.997906566769502,17.96231820185104,17.96231820185104,17.96231820185104,125,129
carabidae_pitfall,regional_pool,0.19,0.997906566769502,0.997906566769502,0.997906566769502,18.960224768620538,18.960224768620538,18.960224768620538,125,129
carabidae_pitfall,regional_pool,0.2,0.997906566769502,0.997906566769502,0.997906566769502,19.95813133539004,19.95813133539004,19.95813133539004,125,129
collembola_soil_core,observed_pool,0.01,0.5284863945578231,0.5284863945578231,0.5284863945578231,0.5284863945578231,0.5284863945578231,0.5284863945578231,26,51
collembola_soil_core,observed_pool,0.02,0.5284863945578231,0.5284863945578231,0.5284863945578231,1.0569727891156462,1.0569727891156462,1.0569727891156462,26,51
collembola_soil_core,observed_pool,0.03,0.5284863945578231,0.5284863945578231,0.5284863945578231,1.5854591836734695,1.5854591836734695,1.5854591836734695,26,51
collembola_soil_core,observed_pool,0.04,0.5284863945578231,0.5284863945578231,0.5284863945578231,2.1139455782312924,2.1139455782312924,2.1139455782312924,26,51
collembola_soil_core,observed_pool,0.05,0.5284863945578231,0.5284863945578231,0.5284863945578231,2.642431972789116,2.642431972789116,2.642431972789116,26,51
collembola_soil_core,observed_pool,0.060000000000000005,0.5284863945578231,0.5284863945578231,0.5284863945578231,3.170918367346939,3.170918367346939,3.170918367346939,26,51
collembola_soil_core,observed_pool,0.06999999999999999,0.5284863945578231,0.5284863945578231,0.5284863945578231,3.699404761904762,3.699404761904762,3.699404761904762,26,51
collembola_soil_core,observed_pool,0.08,0.5284863945578231,0.5284863945578231,0.5284863945578231,4.227891156462585,4.227891156462585,4.227891156462585,26,51
collembola_soil_core,observed_pool,0.09,0.5284863945578231,0.5284863945578231,0.5284863945578231,4.756377551020408,4.756377551020408,4.756377551020408,26,51
collembola_soil_core,observed_pool,0.09999999999999999,0.5284863945578231,0.5284863945578231,0.5284863945578231,5.2848639455782305,5.2848639455782305,5.2848639455782305,26,51
collembola_soil_core,observed_pool,0.11,0.5284863945578231,0.5284863945578231,0.5284863945578231,5.813350340136053,5.813350340136053,5.813350340136053,26,51
collembola_soil_core,observed_pool,0.12,0.5284863945578231,0.5284863945578231,0.5284863945578231,6.341836734693878,6.341836734693878,6.341836734693878,26,51
collembola_soil_core,observed_pool,0.13,0.5284863945578231,0.5284863945578231,0.5284863945578231,6.870323129251701,6.870323129251701,6.870323129251701,26,51
collembola_soil_core,observed_pool,0.14,0.5284863945578231,0.5284863945578231,0.5284863945578231,7.398809523809524,7.398809523809524,7.398809523809524,26,51
collembola_soil_core,observed_pool,0.15000000000000002,0.5284863945578231,0.5284863945578231,0.5284863945578231,7.927295918367347,7.927295918367347,7.927295918367347,26,51
collembola_soil_core,observed_pool,0.16,0.5284863945578231,0.5284863945578231,0.5284863945578231,8.45578231292517,8.45578231292517,8.45578231292517,26,51
collembola_soil_core,observed_pool,0.17,0.5284863945578231,0.5284863945578231,0.5284863945578231,8.984268707482993,8.984268707482993,8.984268707482993,26,51
collembola_soil_core,observed_pool,0.18000000000000002,0.5284863945578231,0.5284863945578231,0.5284863945578231,9.512755102040819,9.512755102040819,9.512755102040819,26,51
collembola_soil_core,observed_pool,0.19,0.5284863945578231,0.5284863945578231,0.5284863945578231,10.041241496598639,10.041241496598639,10.041241496598639,26,51
collembola_soil_core,observed_pool,0.2,0.5284863945578231,0.5284863945578231,0.5284863945578231,10.569727891156464,10.569727891156464,10.569727891156464,26,51
collembola_soil_core,rare_weighted_observed_pool,0.01,0.5284863945578231,0.5284863945578231,0.5284863945578231,0.5468224033203305,0.5468224033203305,0.5468224033203305,26,51
collembola_soil_core,rare_weighted_observed_pool,0.02,0.5284863945578231,0.5284863945578231,0.5284863945578231,1.093644806640661,1.093644806640661,1.093644806640661,26,51
collembola_soil_core,rare_weighted_observed_pool,0.03,0.5284863945578231,0.5284863945578231,0.5284863945578231,1.6358594631966412,1.6358594631966412,1.6358594631966412,26,51
collembola_soil_core,rare_weighted_observed_pool,0.04,0.5284863945578231,0.5284863945578231,0.5284863945578231,2.1634305314277213,2.1634305314277213,2.1634305314277213,26,51
collembola_soil_core,rare_weighted_observed_pool,0.05,0.5284863945578231,0.5284863945578231,0.5284863945578231,2.6910015996588017,2.6910015996588017,2.6910015996588017,26,51
collembola_soil_core,rare_weighted_observed_pool,0.060000000000000005,0.5284863945578231,0.5284863945578231,0.5284863945578231,3.2112002730669222,3.2112002730669222,3.2112002730669222,26,51
collembola_soil_core,rare_weighted_observed_pool,0.06999999999999999,0.5284863945578231,0.5284863945578231,0.5284863945578231,3.709130367265269,3.709130367265269,3.709130367265269,26,51
collembola_soil_core,rare_weighted_observed_pool,0.08,0.5284863945578231,0.5284863945578231,0.5284863945578231,4.204081449858073,4.204081449858073,4.204081449858073,26,51
collembola_soil_core,rare_weighted_observed_pool,0.09,0.5284863945578231,0.5284863945578231,0.5284863945578231,4.699032532450877,4.699032532450877,4.699032532450877,26,51
collembola_soil_core,rare_weighted_observed_pool,0.09999999999999999,0.5284863945578231,0.5284863945578231,0.5284863945578231,5.177380331797972,5.177380331797972,5.177380331797972,26,51
collembola_soil_core,rare_weighted_observed_pool,0.11,0.5284863945578231,0.5284863945578231,0.5284863945578231,5.64622380715464,5.64622380715464,5.64622380715464,26,51
collembola_soil_core,rare_weighted_observed_pool,0.12,0.5284863945578231,0.5284863945578231,0.5284863945578231,6.095625429403183,6.095625429403183,6.095625429403183,26,51
collembola_soil_core,rare_weighted_observed_pool,0.13,0.5284863945578231,0.5284863945578231,0.5284863945578231,6.494128521058354,6.494128521058354,6.494128521058354,26,51
collembola_soil_core,rare_weighted_observed_pool,0.14,0.5284863945578231,0.5284863945578231,0.5284863945578231,6.880025639109415,6.880025639109415,6.880025639109415,26,51
collembola_soil_core,rare_weighted_observed_pool,0.15000000000000002,0.5284863945578231,0.5284863945578231,0.5284863945578231,7.265922757160476,7.265922757160476,7.265922757160476,26,51
collembola_soil_core,rare_weighted_observed_pool,0.16,0.5284863945578231,0.5284863945578231,0.5284863945578231,7.651819875211538,7.651819875211538,7.651819875211538,26,51
collembola_soil_core,rare_weighted_observed_pool,0.17,0.5284863945578231,0.5284863945578231,0.5284863945578231,8.037716993262599,8.037716993262599,8.037716993262599,26,51
collembola_soil_core,rare_weighted_observed_pool,0.18000000000000002,0.5284863945578231,0.5284863945578231,0.5284863945578231,8.400302157379427,8.400302157379427,8.400302157379427,26,51
collembola_soil_core,rare_weighted_observed_pool,0.19,0.5284863945578231,0.5284863945578231,0.5284863945578231,8.760513550362226,8.760513550362226,8.760513550362226,26,51
collembola_soil_core,rare_weighted_observed_pool,0.2,0.5284863945578231,0.5284863945578231,0.5284863945578231,9.096279927699586,9.096279927699586,9.096279927699586,26,51
collembola_soil_core,regional_pool,0.01,0.9744897959183674,0.9744897959183674,0.9744897959183674,0.9744897959183674,0.9744897959183674,0.9744897959183674,48,51
collembola_soil_core,regional_pool,0.02,0.9744897959183674,0.9744897959183674,0.9744897959183674,1.9489795918367347,1.9489795918367347,1.9489795918367347,48,51
collembola_soil_core,regional_pool,0.03,0.9744897959183674,0.9744897959183674,0.9744897959183674,2.9234693877551017,2.9234693877551017,2.9234693877551017,48,51
collembola_soil_core,regional_pool,0.04,0.9744897959183674,0.9744897959183674,0.9744897959183674,3.8979591836734695,3.8979591836734695,3.8979591836734695,48,51
collembola_soil_core,regional_pool,0.05,0.9744897959183674,0.9744897959183674,0.9744897959183674,4.872448979591836,4.872448979591836,4.872448979591836,48,51
collembola_soil_core,regional_pool,0.060000000000000005,0.9744897959183674,0.9744897959183674,0.9744897959183674,5.846938775510205,5.846938775510205,5.846938775510205,48,51
collembola_soil_core,regional_pool,0.06999999999999999,0.9744897959183674,0.9744897959183674,0.9744897959183674,6.82142857142857,6.82142857142857,6.82142857142857,48,51
collembola_soil_core,regional_pool,0.08,0.9744897959183674,0.9744897959183674,0.9744897959183674,7.795918367346939,7.795918367346939,7.795918367346939,48,51
collembola_soil_core,regional_pool,0.09,0.9744897959183674,0.9744897959183674,0.9744897959183674,8.770408163265307,8.770408163265307,8.770408163265307,48,51
collembola_soil_core,regional_pool,0.09999999999999999,0.9744897959183674,0.9744897959183674,0.9744897959183674,9.744897959183673,9.744897959183673,9.744897959183673,48,51
collembola_soil_core,regional_pool,0.11,0.9744897959183674,0.9744897959183674,0.9744897959183674,10.71938775510204,10.71938775510204,10.71938775510204,48,51
collembola_soil_core,regional_pool,0.12,0.9744897959183674,0.9744897959183674,0.9744897959183674,11.693877551020407,11.693877551020407,11.693877551020407,48,51
collembola_soil_core,regional_pool,0.13,0.9744897959183674,0.9744897959183674,0.9744897959183674,12.668367346938776,12.668367346938776,12.668367346938776,48,51
collembola_soil_core,regional_pool,0.14,0.9744897959183674,0.9744897959183674,0.9744897959183674,13.642857142857144,13.642857142857144,13.642857142857144,48,51
collembola_soil_core,regional_pool,0.15000000000000002,0.9744897959183674,0.9744897959183674,0.9744897959183674,14.617346938775514,14.617346938775514,14.617346938775514,48,51
collembola_soil_core,regional_pool,0.16,0.9744897959183674,0.9744897959183674,0.9744897959183674,15.591836734693878,15.591836734693878,15.591836734693878,48,51
