assemblage_id,mechanism,error_rate,eligible_individual_share_median,eligible_individual_share_p10,eligible_individual_share_p90,expected_reassigned_pct_median,expected_reassigned_pct_p10,expected_reassigned_pct_p90,n_eligible_source_species_median,n_eligible_source_species_p10,n_eligible_source_species_p90,n_source_species_median,n_source_species_p10,n_source_species_p90,gamma_change_pct_median,gamma_change_pct_p10,gamma_change_pct_p90,mean_q0_change_pct_median,mean_q0_change_pct_p10,mean_q0_change_pct_p90,mean_q1_change_pct_median,mean_q1_change_pct_p10,mean_q1_change_pct_p90,mean_q2_change_pct_median,mean_q2_change_pct_p10,mean_q2_change_pct_p90,bray_mean_change_pct_median,bray_mean_change_pct_p10,bray_mean_change_pct_p90,sorensen_mean_change_pct_median,sorensen_mean_change_pct_p10,sorensen_mean_change_pct_p90,q0_stability_median,q0_stability_p10,q0_stability_p90,bray_stability_median,bray_stability_p10,bray_stability_p90,sorensen_stability_median,sorensen_stability_p10,sorensen_stability_p90,n_iter
araneae_pitfall,observed_pool,0.14,0.9313241765568743,0.9313241765568743,0.9313241765568743,13.038538471796242,13.038538471796242,13.038538471796242,156,156,156,221,221,221,-1.583710407239819,-2.714932126696834,-0.9049773755656076,21.867749419953597,20.823665893271464,23.120649651972172,24.81657887710287,23.88318461865649,26.45364824091349,21.176606108076946,19.449920041026566,22.652664963216033,-0.789766351115484,-1.085629385700778,-0.5435665469104212,-1.4901709844861832,-2.0477112271575892,-0.7270642887075507,0.9789337925556213,0.9743611977767497,0.9833427471812484,0.9333156782179293,0.8906296707859023,0.9422188795179669,0.9290550662276378,0.907651948264897,0.9412449731206853,20
araneae_pitfall,observed_pool,0.15000000000000002,0.9313241765568743,0.9313241765568743,0.9313241765568743,13.969862648353116,13.969862648353116,13.969862648353116,156,156,156,221,221,221,-1.1312217194570096,-2.26244343891403,-0.4524886877828038,22.8538283062645,21.32250580046405,24.222737819025536,26.519771578104123,25.345527013648024,28.2549110652989,22.555483843195425,21.294870914181757,24.431662770341486,-0.8370715648233218,-1.1698509544558655,-0.601826467032691,-1.6638754709914771,-2.1167016610273324,-1.1303065762086006,0.9810419795613334,0.9728170949902963,0.9845044722524064,0.9240613201039373,0.8857171049508765,0.9429055627231712,0.927364943759742,0.9121042389570069,0.9373390300185755,20
araneae_pitfall,observed_pool,0.16,0.9313241765568743,0.9313241765568743,0.9313241765568743,14.901186824909988,14.901186824909988,14.901186824909988,156,156,156,221,221,221,-1.3574660633484115,-2.26244343891403,-0.4524886877828038,23.60788863109049,21.914153132250576,24.605568445475654,27.73748529521939,26.849892653786245,30.860798753765916,24.026229184998805,23.271552013178862,26.947317532698115,-0.8911199833838257,-1.327355732266292,-0.6556972408027129,-1.7792489422498003,-2.3847176753847394,-1.3453402812615185,0.9791319529487562,0.9726410430427935,0.9819858216158102,0.9174410032371307,0.8802355879417535,0.9399597168639431,0.9228199835247012,0.910462701856861,0.935754487756725,20
araneae_pitfall,observed_pool,0.17,0.9313241765568743,0.9313241765568743,0.9313241765568743,15.832511001466864,15.832511001466864,15.832511001466864,156,156,156,221,221,221,-2.0361990950226283,-2.7601809954751144,-0.9049773755656076,23.665893271461723,22.71461716937356,25.185614849187935,29.13416109666982,28.33261351496115,30.2043340770932,26.07494176482421,23.924522650044864,27.533894303690868,-0.9524208828700753,-1.2724440102778123,-0.6674440492448296,-1.6612938718608694,-2.4465354596480706,-1.284419444162007,0.978688919870428,0.9748225113048452,0.9819172444949241,0.9179776169701449,0.8901713272347654,0.937612413628659,0.9213741862434681,0.9104714658958633,0.9357906414597029,20
araneae_pitfall,observed_pool,0.18000000000000002,0.9313241765568743,0.9313241765568743,0.9313241765568743,16.76383517802374,16.76383517802374,16.76383517802374,156,156,156,221,221,221,-2.26244343891403,-2.805429864253395,-0.8597285067873266,24.303944315545245,23.387470997679813,26.241299303944334,30.662113440041757,28.781345895230395,31.926766081280498,27.180933458147607,24.98449743021245,29.12562208335824,-0.9664883338768027,-1.382895765534431,-0.6544339292832957,-1.8597126079862802,-2.349600992764863,-1.221671443391484,0.9781795114622657,0.9740493379171549,0.9806701975905485,0.916340635775355,0.8752584210292773,0.9355391123573631,0.9199722124265644,0.9059706595771038,0.9312992078347349,20
araneae_pitfall,observed_pool,0.19,0.9313241765568743,0.9313241765568743,0.9313241765568743,17.69515935458061,17.69515935458061,17.69515935458061,156,156,156,221,221,221,-2.26244343891403,-3.167420814479638,-0.9049773755656076,24.883990719257554,23.4338747099768,26.113689095127622,31.00545165498371,30.12618087340039,32.42777981529537,28.000737482126148,26.109533038055257,29.76178400500025,-0.9437787235842765,-1.3931522892534864,-0.7633915485638829,-1.900838812813871,-2.3191299141389967,-1.3026400048085185,0.9797389595778526,0.9743185285535858,0.9831206127681944,0.9099297307630346,0.8653334647080994,0.93171505351761,0.9177093970430807,0.9050596915302667,0.9256202057688715,20
araneae_pitfall,observed_pool,0.2,0.9313241765568743,0.9313241765568743,0.9313241765568743,18.626483531137488,18.626483531137488,18.626483531137488,156,156,156,221,221,221,-2.0361990950226283,-2.714932126696834,-1.3574660633484115,25.464037122969827,24.466357308584705,27.273781902552216,32.49204650231498,31.36519229247775,35.03668526372906,29.81254307526364,28.25102024978339,32.73817542832719,-0.963965853651827,-1.523092099000619,-0.7481884714080388,-1.7652420592530305,-2.741491497966054,-1.2240205285192494,0.9779970523127672,0.9731698643795571,0.9804347540090895,0.9140001667726564,0.8644276678778945,0.9334333190969014,0.9222347299316112,0.9030015352291182,0.9292968908748116,20
araneae_pitfall,rare_weighted_observed_pool,0.01,0.9313241765568743,0.9313241765568743,0.9313241765568743,0.8113692944507802,0.8113692944507802,0.8113692944507802,156,156,156,221,221,221,-1.3574660633484115,-1.8099547511312264,-0.4524886877828038,3.886310904872392,3.236658932714625,4.756380510440827,2.312273503071749,1.747240974330111,2.9356863381355374,1.6241100612980675,0.8924594492984284,2.496677681711777,-0.06077626684911075,-0.08828950955730996,-0.030441375095989754,0.0059918587571927695,-0.11745878457877335,0.18196212523724944,0.9942238910614314,0.9910968133855719,0.9959088051593117,0.9889816606784018,0.9845211074506061,0.9950666878942351,0.9859137038263044,0.9809906622297877,0.9906649729040651,20
araneae_pitfall,rare_weighted_observed_pool,0.02,0.9313241765568743,0.9313241765568743,0.9313241765568743,1.6227385889015604,1.6227385889015604,1.6227385889015604,156,156,156,221,221,221,-2.26244343891403,-4.524886877828049,-1.8099547511312264,7.134570765661252,6.484918793503476,8.132250580046414,4.720737653091234,3.6684702813651726,5.435136506337242,3.156091680984985,2.3516025197501444,4.126681088780611,-0.14859160893431755,-0.20508879637506694,-0.09822887765245535,-0.21924454532284976,-0.48743560193003405,-0.011762893310722772,0.988622544337985,0.9862481109885237,0.9906865761157988,0.9770845698181093,0.9692478235705229,0.9834889795201599,0.9695492799833335,0.9644587076211596,0.9783176447596812,20
araneae_pitfall,rare_weighted_observed_pool,0.03,0.9313241765568743,0.9313241765568743,0.9313241765568743,2.4141428387632566,2.4141428387632566,2.4141428387632566,156,156,156,221,221,221,-2.714932126696834,-3.6199095022624417,-1.8099547511312264,9.860788863109061,8.57308584686775,10.800464037122968,6.464651111534558,5.360948655758038,7.280717847280509,4.575574601562849,3.346263939743619,5.08421230371912,-0.2041018847715459,-0.26389954048914976,-0.16372159232914454,-0.3272152871446221,-0.5555836680750681,0.06764541878779175,0.9860058225021622,0.9822670818191087,0.9905057776455893,0.9706788654327095,0.9586377554265131,0.9758429566897886,0.9591203716073358,0.9485396124767238,0.9716898313837921,20
araneae_pitfall,rare_weighted_observed_pool,0.04,0.9313241765568743,0.9313241765568743,0.9313241765568743,3.1638386131179295,3.1638386131179295,3.1638386131179295,156,156,156,221,221,221,-2.714932126696834,-3.6651583710407216,-2.217194570135749,12.122969837587018,11.345707656612545,13.259860788863115,8.641687266827358,7.3040078641815365,9.378532914016379,6.239422311383436,5.140326518100225,7.274145091238739,-0.25326449463238254,-0.35662034259313247,-0.2221717494184916,-0.311662985980915,-0.6848741265334124,-0.15519107835978643,0.9848700151444266,0.9815341088829219,0.9897782832986316,0.9619948170590926,0.948021673227117,0.9694070648650388,0.9528418904201315,0.9404436222294139,0.9597937832457724,20
araneae_pitfall,rare_weighted_observed_pool,0.05,0.9313241765568743,0.9313241765568743,0.9313241765568743,3.8735526250121883,3.8735526250121883,3.8735526250121883,156,156,156,221,221,221,-2.714932126696834,-4.072398190045245,-1.3574660633484115,14.385150812064973,12.958236658932726,15.452436194895594,10.025717757944896,9.274911195786714,12.014592369248042,7.2873504834363505,6.486731186234372,9.115537906539865,-0.3335441178583032,-0.37568760420761627,-0.2716029240573803,-0.4889766083635172,-0.8110173237088325,-0.2742432081362999,0.984883341180563,0.98050443210277,0.9870040332859366,0.9577412976289594,0.942700812454594,0.9636950718123033,0.948225536104143,0.9391724551500558,0.9532084902187627,20
araneae_pitfall,rare_weighted_observed_pool,0.060000000000000005,0.9313241765568743,0.9313241765568743,0.9313241765568743,4.552580722637388,4.552580722637388,4.552580722637388,156,156,156,221,221,221,-2.26244343891403,-3.6199095022624417,-1.3574660633484115,15.603248259860791,14.477958236658948,16.542923433874705,11.707093413682667,10.861792436667367,12.6178049802173,9.052611768652707,7.4019292608886245,9.608987675352859,-0.3501021194521503,-0.4374845092163038,-0.27614775790398827,-0.4544494499164109,-0.9751990808227706,-0.20598238081384887,0.9817493544194704,0.9757321224257867,0.987241599324705,0.9535931639561666,0.9406889609475837,0.9659968569686962,0.9428713943631328,0.9354847047522744,0.9551697419482796,20
araneae_pitfall,rare_weighted_observed_pool,0.06999999999999999,0.9313241765568743,0.9313241765568743,0.9313241765568743,5.199636881842778,5.199636881842778,5.199636881842778,156,156,156,221,221,221,-2.26244343891403,-3.6199095022624417,-0.9049773755656076,17.053364269141525,16.183294663573083,18.271461716937374,13.459276893487415,12.243877579584314,14.523915496204411,9.956388529494841,9.07986990005218,10.725675450062335,-0.4426305436533384,-0.5230219076462395,-0.32307357124789715,-0.6945385964483797,-1.1337848607874967,-0.24469294175987866,0.9817161520553264,0.9766513004546562,0.985613982701912,0.9496274422734099,0.9257057019179769,0.9594903891392185,0.9399058658437383,0.9249425174805318,0.9471669222764675,20
araneae_pitfall,rare_weighted_observed_pool,0.08,0.9313241765568743,0.9313241765568743,0.9313241765568743,5.816803835439478,5.816803835439478,5.816803835439478,156,156,156,221,221,221,-2.0361990950226283,-3.710407239819002,-1.3122171945701304,18.50348027842228,17.053364269141525,20.104408352668223,14.591134087591973,13.516211438737002,16.414334662863467,11.167508107603208,9.541091922619417,13.019797149112232,-0.4790419352372899,-0.5768869548911115,-0.35048042501749976,-0.7185692680420297,-1.1300965434389165,-0.23686612788132666,0.9813995429225733,0.9764325463296499,0.9850009887755633,0.9442380398506907,0.9287198868239359,0.9584274944635144,0.932458465420573,0.9198992562994358,0.9464047101452069,20
