predictor,baseline_ispline_weight,scenario_ispline_weight,delta_ispline_weight,distance,assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter
mos,0.38665289569952666,0.39133409697079286,0.0046812012712662,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,11
p_h,0.129789667658171,0.12646914409990523,-0.003320523558265759,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,11
t360_mean,1.8604355174159997,1.8606341218349849,1.9860441898522652e-4,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,11
Geographic,0.6210865416147091,0.5541893556320916,-0.06689718598261751,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
mos,0.5084818982614743,0.5036249494731466,-0.004856948788327653,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
p_h,0.18949784765891747,0.1936695528983073,0.004171705239389839,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
t360_mean,1.9277742737505843,1.9204989158220644,-0.007275357928519854,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
Geographic,0.651692372253942,0.45553929572551854,-0.1961530765284235,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
mos,0.38665289569952666,0.3776106130470371,-0.009042282652489575,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
p_h,0.129789667658171,0.14017383673726388,0.010384169079092898,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
t360_mean,1.8604355174159997,1.847445003225343,-0.012990514190656555,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
Geographic,0.6210865416147091,0.4965412977581659,-0.1245452438565432,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
mos,0.5084818982614743,0.49906557180027555,-0.00941632646119872,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
p_h,0.18949784765891747,0.1820256401874164,-0.007472207471501069,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
t360_mean,1.9277742737505843,1.8954993538081522,-0.032274919942432145,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
Geographic,0.651692372253942,0.4403907215951345,-0.21130165065880757,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
mos,0.38665289569952666,0.39017243400756685,0.003519538308040193,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
p_h,0.129789667658171,0.10808445146859555,-0.021705216189575438,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
t360_mean,1.8604355174159997,1.8526163651837186,-0.007819152232281024,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
Geographic,0.6210865416147091,0.5446503465348129,-0.07643619507989619,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,12
mos,0.5084818982614743,0.5656925054336992,0.057210607172224925,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,12
p_h,0.18949784765891747,0.1615982073155296,-0.027899640343387877,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,12
t360_mean,1.9277742737505843,1.9588295224173093,0.031055248666725044,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,12
Geographic,0.651692372253942,0.42289115874167327,-0.2288012135122688,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,12
mos,0.38665289569952666,0.4399142558561914,0.05326136015666477,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,12
p_h,0.129789667658171,0.11191074934540504,-0.017878918312765946,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,12
t360_mean,1.8604355174159997,1.9049585243116154,0.044523006895615724,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,12
