source_taxon_unit,source_genus,source_cd_ref,target_taxon_unit,target_genus,target_cd_ref,mapping_type,source_total_abundance,p_error,has_target,expected_reassigned_individuals
species:cdnom:233281,Harpactea,NA,species:cdref:1023297,Harpactea,1023297,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233782,Tenuiphantes,233782,species:cdnom:233783,Tenuiphantes,233783,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233713,Panamomops,233713,species:cdref:457307,Panamomops,457307,coherent_random,10,0.1,TRUE,1
species:cdnom:1882,Pisaura,1882,species:cdref:458723,Pisaura,458723,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233885,Pardosa,233885,species:cdnom:1937,Pardosa,1937,coherent_random,5,0.1,TRUE,0.5
species:cdnom:233827,Walckenaeria,233827,species:cdref:233834,Walckenaeria,233834,coherent_random,3,0.1,TRUE,0.30000000000000004
species:cdnom:1777,Agroeca,1777,species:cdref:1779,Agroeca,1779,coherent_random,1,0.1,TRUE,0.1
species:cdnom:1904,Arctosa,1904,species:cdref:303898,Arctosa,303898,coherent_random,8,0.1,TRUE,0.8
species:cdnom:233831,Walckenaeria,233831,species:cdref:303768,Walckenaeria,303768,coherent_random,3,0.1,TRUE,0.30000000000000004
species:cdnom:1002034,Marinarozelotes,1002034,species:cdref:1002036,Marinarozelotes,1002036,coherent_random,3,0.1,TRUE,0.30000000000000004
species:cdnom:233568,Erigonoplus,233568,species:cdref:719835,Erigonoplus,719835,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233516,Dicymbium,233516,species:cdnom:1442,Dicymbium,1442,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233750,Savignia,233750,species:cdref:233751,Savignia,233751,coherent_random,4,0.1,TRUE,0.4
species:cdnom:1334,Robertus,1334,species:cdref:234114,Robertus,234114,coherent_random,1,0.1,TRUE,0.1
species:cdnom:1709,Micrommata,1709,species:cdref:252069,Micrommata,252069,coherent_random,1,0.1,TRUE,0.1
species:cdnom:1204,Zelotes,1204,species:cdnom:1202,Zelotes,1202,coherent_random,6,0.1,TRUE,0.6000000000000001
species:cdnom:1933,Pardosa,1933,species:cdnom:1937,Pardosa,1937,coherent_random,5,0.1,TRUE,0.5
species:cdnom:1756,Zora,1756,species:cdref:457348,Zora,457348,coherent_random,1,0.1,TRUE,0.1
species:cdnom:1778,Agroeca,1778,species:cdref:233855,Agroeca,233855,coherent_random,2,0.1,TRUE,0.2
species:cdnom:1500,Sintula,1500,species:cdref:233761,Sintula,233761,coherent_random,2,0.1,TRUE,0.2
species:cdnom:1647,Xysticus,1647,species:cdref:1648,Xysticus,1648,coherent_random,2,0.1,TRUE,0.2
species:cdnom:1205,Zelotes,1205,species:cdref:458734,Zelotes,458734,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233726,Pelecopsis,233726,species:cdref:233723,Pelecopsis,233723,coherent_random,7,0.1,TRUE,0.7000000000000001
species:cdnom:233829,Walckenaeria,233829,species:cdref:233834,Walckenaeria,233834,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233529,Diplocephalus,233529,species:cdnom:233533,Diplocephalus,233533,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233844,Walckenaeria,233844,species:cdref:233851,Walckenaeria,233851,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233894,Trochosa,233894,species:cdnom:233895,Trochosa,233895,coherent_random,9,0.1,TRUE,0.9
species:cdnom:458715,Panamomops,NA,species:cdref:927890,Panamomops,927890,coherent_random,3,0.1,TRUE,0.30000000000000004
species:cdnom:233734,Pocadicnemis,233734,species:cdref:233733,Pocadicnemis,233733,coherent_random,2,0.1,TRUE,0.2
species:cdnom:902,Ero,902,species:cdref:905,Ero,905,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233854,Agraecina,233854,NA,NA,NA,no_candidate,1,0.1,FALSE,0
species:cdnom:233401,Zelotes,233401,species:cdref:233392,Zelotes,233392,coherent_random,1,0.1,TRUE,0.1
species:cdnom:1275,Euryopis,1275,species:cdnom:1271,Euryopis,1271,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233607,Lasiargus,233607,NA,NA,NA,no_candidate,2,0.1,FALSE,0
species:cdnom:1216,Poecilochroa,1216,species:cdref:233364,Poecilochroa,233364,coherent_random,1,0.1,TRUE,0.1
species:cdnom:1176,Drassodes,1176,species:cdref:233308,Drassodes,233308,coherent_random,1,0.1,TRUE,0.1
species:cdnom:1417,Microlinyphia,1417,species:cdref:233667,Microlinyphia,233667,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233425,Zelotes,233425,species:cdref:233390,Zelotes,233390,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233524,Diplocephalus,233524,species:cdref:233528,Diplocephalus,233528,coherent_random,1,0.1,TRUE,0.1
species:cdnom:1264,Episinus,1264,species:cdref:234098,Episinus,234098,coherent_random,2,0.1,TRUE,0.2
species:cdnom:1726,Clubiona,1726,species:cdref:302438,Clubiona,302438,coherent_random,3,0.1,TRUE,0.30000000000000004
species:cdnom:233285,Harpactea,233285,species:cdref:233286,Harpactea,233286,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233571,Evansia,233571,NA,NA,NA,no_candidate,1,0.1,FALSE,0
species:cdnom:1336,Robertus,1336,species:cdref:1333,Robertus,1333,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233763,Styloctetor,233763,species:cdnom:836053,Styloctetor,836053,coherent_random,3,0.1,TRUE,0.30000000000000004
species:cdnom:836053,Styloctetor,836053,species:cdnom:233763,Styloctetor,233763,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233821,Troxochrus,233821,NA,NA,NA,no_candidate,6,0.1,FALSE,0
species:cdnom:233856,Apostenus,233856,species:cdref:233857,Apostenus,233857,coherent_random,7,0.1,TRUE,0.7000000000000001
species:cdnom:1182,Haplodrassus,1182,species:cdref:233342,Haplodrassus,233342,coherent_random,1,0.1,TRUE,0.1
species:cdnom:1874,Hahnia,1874,species:cdnom:1873,Hahnia,1873,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233317,Drassyllus,233317,species:cdnom:233320,Drassyllus,233320,coherent_random,2,0.1,TRUE,0.2
species:cdnom:1753,Zora,1753,species:cdref:457348,Zora,457348,coherent_random,3,0.1,TRUE,0.30000000000000004
species:cdnom:233639,Maso,233639,species:cdref:803,Maso,803,coherent_random,1,0.1,TRUE,0.1
species:cdnom:2092,Heliophanus,2092,species:cdref:233998,Heliophanus,233998,coherent_random,1,0.1,TRUE,0.1
species:cdnom:778564,Inermocoelotes,778564,NA,NA,NA,no_candidate,1,0.1,FALSE,0
species:cdnom:721833,Mermessus,NA,NA,NA,NA,no_candidate,1,0.1,FALSE,0
species:cdnom:1166,Segestria,1166,species:cdref:234060,Segestria,234060,coherent_random,1,0.1,TRUE,0.1
species:cdnom:303987,Pardosa,303987,species:cdnom:457342,Pardosa,457342,coherent_random,57,0.1,TRUE,5.7
species:cdnom:233349,Micaria,233349,species:cdref:1806,Micaria,1806,coherent_random,2,0.1,TRUE,0.2
species:cdnom:458721,Pardosa,NA,species:cdref:233890,Pardosa,233890,coherent_random,4,0.1,TRUE,0.4
species:cdnom:1928,Pardosa,1928,species:cdref:1934,Pardosa,1934,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233360,Nomisia,233360,species:cdref:233359,Nomisia,233359,coherent_random,2,0.1,TRUE,0.2
species:cdnom:1478,Ostearius,NA,NA,NA,NA,no_candidate,4,0.1,FALSE,0
species:cdnom:1235,Zodarion,1235,species:cdref:234196,Zodarion,234196,coherent_random,1,0.1,TRUE,0.1
species:cdnom:302801,Callilepis,302801,species:cdref:1218,Callilepis,1218,coherent_random,1,0.1,TRUE,0.1
species:cdnom:806880,Agyneta,806880,species:cdref:303092,Agyneta,303092,coherent_random,2,0.1,TRUE,0.2
species:cdnom:2095,Heliophanus,2095,species:cdref:234000,Heliophanus,234000,coherent_random,1,0.1,TRUE,0.1
species:cdnom:2051,Saitis,2051,NA,NA,NA,no_candidate,1,0.1,FALSE,0
species:cdnom:233953,Thanatus,233953,species:cdref:1687,Thanatus,1687,coherent_random,1,0.1,TRUE,0.1
species:cdnom:928332,Psammitis,928332,species:cdref:928328,Psammitis,928328,coherent_random,3,0.1,TRUE,0.30000000000000004
species:cdnom:234205,Zodarion,234205,species:cdref:1236,Zodarion,1236,coherent_random,14,0.1,TRUE,1.4000000000000001
species:cdnom:233389,Zelotes,233389,species:cdref:233415,Zelotes,233415,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233533,Diplocephalus,233533,species:cdref:233528,Diplocephalus,233528,coherent_random,5,0.1,TRUE,0.5
species:cdnom:1873,Hahnia,1873,species:cdnom:1874,Hahnia,1874,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233505,Ceratinella,233505,species:cdnom:1400,Ceratinella,1400,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233833,Walckenaeria,233833,species:cdref:233837,Walckenaeria,233837,coherent_random,2,0.1,TRUE,0.2
species:cdnom:233868,Alopecosa,233868,species:cdnom:1897,Alopecosa,1897,coherent_random,10,0.1,TRUE,1
species:cdnom:457299,Mecopisthes,457299,species:cdref:233643,Mecopisthes,233643,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233502,Centromerus,233502,species:cdref:907026,Centromerus,907026,coherent_random,1,0.1,TRUE,0.1
species:cdnom:233633,Macrargus,233633,species:cdref:303386,Macrargus,303386,coherent_random,1,0.1,TRUE,0.1
species:cdnom:806878,Agyneta,806878,species:cdref:303091,Agyneta,303091,coherent_random,3,0.1,TRUE,0.30000000000000004
