taxon_unit,cd_ref,accepted_name,genus,family,observed_in_assemblage,candidate_origin
species:cdref:1733,1733,Clubiona kulczynskii,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1735,1735,Clubiona lutescens,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1743,1743,Clubiona marmorata,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1736,1736,Clubiona neglecta,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1734,1734,Clubiona pallidula,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:457363,457363,Clubiona phragmitis,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:233244,233244,Clubiona pseudoneglecta,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1732,1732,Clubiona reclusa,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:302438,302438,Clubiona rosserae,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:302441,302441,Clubiona saxatilis,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1737,1737,Clubiona similis,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:457365,457365,Clubiona stagnatilis,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1729,1729,Clubiona subsultans,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1748,1748,Clubiona subtilis,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdnom:1726,1726,Clubiona terrestris,Clubiona,Clubionidae,TRUE,observed_RMQS
species:cdref:1745,1745,Clubiona trivialis,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1403,1403,Cnephalocotes obscurus,Cnephalocotes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1845,1845,Coelotes atropos,Coelotes,Agelenidae,FALSE,TAXREF_mainland
species:cdref:1851,1851,Coelotes pabulator,Coelotes,Agelenidae,FALSE,TAXREF_mainland
species:cdref:721942,721942,Coelotes pickardi,Coelotes,Agelenidae,FALSE,TAXREF_mainland
species:cdref:1852,1852,Coelotes poweri,Coelotes,Agelenidae,FALSE,TAXREF_mainland
species:cdref:1853,1853,Coelotes solitarius,Coelotes,Agelenidae,FALSE,TAXREF_mainland
species:cdref:1846,1846,Coelotes terrestris,Coelotes,Agelenidae,FALSE,TAXREF_mainland
species:cdref:233511,233511,Collinsia distincta,Collinsia,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303202,303202,Collinsia hibernica,Collinsia,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:303203,303203,Collinsia inerrans,Collinsia,Linyphiidae,TRUE,observed_RMQS
species:cdref:919,919,Coriarachne depressa,Coriarachne,Thomisidae,FALSE,TAXREF_mainland
species:cdref:304587,304587,Coscinida tibialis,Coscinida,Theridiidae,FALSE,TAXREF_mainland
species:cdref:458768,458768,Cozyptila blackwalli,Cozyptila,Thomisidae,FALSE,TAXREF_mainland
species:cdref:303206,303206,Cresmatoneta mutinensis,Cresmatoneta,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1306,1306,Crustulina guttata,Crustulina,Theridiidae,FALSE,TAXREF_mainland
species:cdref:457282,457282,Crustulina scabripes,Crustulina,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1308,1308,Crustulina sticta,Crustulina,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1863,1863,Cryphoeca silvicola,Cryphoeca,Cybaeidae,FALSE,TAXREF_mainland
species:cdref:719842,719842,Cryptachaea riparia,Cryptachaea,Theridiidae,FALSE,TAXREF_mainland
species:cdref:302806,302806,Cryptodrassus hungaricus,Cryptodrassus,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:906458,906458,Cteniza genevieveae,Cteniza,Ctenizidae,FALSE,TAXREF_mainland
species:cdref:233858,233858,Cybaeodes madidus,Cybaeodes,Liocranidae,FALSE,TAXREF_mainland
species:cdref:233860,233860,Cybaeodes testaceus,Cybaeodes,Liocranidae,FALSE,TAXREF_mainland
species:cdref:1816,1816,Cybaeus angustiarum,Cybaeus,Cybaeidae,FALSE,TAXREF_mainland
species:cdref:302467,302467,Cybaeus intermedius,Cybaeus,Cybaeidae,FALSE,TAXREF_mainland
species:cdref:233248,233248,Cybaeus tetricus,Cybaeus,Cybaeidae,FALSE,TAXREF_mainland
species:cdref:233214,233214,Cyclosa algerica,Cyclosa,Araneidae,FALSE,TAXREF_mainland
species:cdref:1580,1580,Cyclosa conica,Cyclosa,Araneidae,FALSE,TAXREF_mainland
species:cdref:233215,233215,Cyclosa insulana,Cyclosa,Araneidae,FALSE,TAXREF_mainland
species:cdref:1581,1581,Cyclosa oculata,Cyclosa,Araneidae,FALSE,TAXREF_mainland
species:cdref:233216,233216,Cyclosa sierrae,Cyclosa,Araneidae,FALSE,TAXREF_mainland
species:cdref:942,942,Cyrba algerina,Cyrba,Salticidae,FALSE,TAXREF_mainland
species:cdref:233217,233217,Cyrtarachne ixoides,Cyrtarachne,Araneidae,FALSE,TAXREF_mainland
species:cdref:457328,457328,Cyrtophora citricola,Cyrtophora,Araneidae,FALSE,TAXREF_mainland
species:cdref:303207,303207,Dactylopisthes digiticeps,Dactylopisthes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233269,233269,Dasumia taeniifera,Dasumia,Dysderidae,FALSE,TAXREF_mainland
species:cdref:2106,2106,Dendryphantes rudis,Dendryphantes,Salticidae,FALSE,TAXREF_mainland
species:cdref:233254,233254,Devade indistincta,Devade,Dictynidae,FALSE,TAXREF_mainland
species:cdref:1636,1636,Diaea dorsata,Diaea,Thomisidae,FALSE,TAXREF_mainland
species:cdref:304690,304690,Diaea livens,Diaea,Thomisidae,FALSE,TAXREF_mainland
species:cdref:233515,233515,Diastanillus pecuarius,Diastanillus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1103,1103,Dictyna arundinacea,Dictyna,Dictynidae,FALSE,TAXREF_mainland
species:cdref:1105,1105,Dictyna major,Dictyna,Dictynidae,FALSE,TAXREF_mainland
species:cdref:1102,1102,Dictyna pusilla,Dictyna,Dictynidae,FALSE,TAXREF_mainland
species:cdref:1100,1100,Dictyna uncinata,Dictyna,Dictynidae,FALSE,TAXREF_mainland
species:cdref:458709,458709,Dicymbium brevisetosum,Dicymbium,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:1442,1442,Dicymbium nigrum,Dicymbium,Linyphiidae,TRUE,observed_RMQS
species:cdnom:233516,233516,Dicymbium tibiale,Dicymbium,Linyphiidae,TRUE,observed_RMQS
species:cdref:233517,233517,Didectoprocnemis cirtensis,Didectoprocnemis,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233518,233518,Diplocentria bidentata,Diplocentria,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233519,233519,Diplocentria mediocris,Diplocentria,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233522,233522,Diplocephalus connatus,Diplocephalus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233523,233523,Diplocephalus crassilobus,Diplocephalus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:233524,233524,Diplocephalus cristatus,Diplocephalus,Linyphiidae,TRUE,observed_RMQS
species:cdref:233525,233525,Diplocephalus culminicola,Diplocephalus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303222,303222,Diplocephalus dentatus,Diplocephalus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:233527,233527,Diplocephalus graecus,Diplocephalus,Linyphiidae,TRUE,observed_RMQS
species:cdref:233528,233528,Diplocephalus helleri,Diplocephalus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:233529,233529,Diplocephalus latifrons,Diplocephalus,Linyphiidae,TRUE,observed_RMQS
species:cdref:233531,233531,Diplocephalus lusiscus,Diplocephalus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:791627,791627,Diplocephalus machadoi,Diplocephalus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233532,233532,Diplocephalus permixtus,Diplocephalus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:233533,233533,Diplocephalus picinus,Diplocephalus,Linyphiidae,TRUE,observed_RMQS
species:cdref:233535,233535,Diplocephalus protuberans,Diplocephalus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:1405,1405,Diplostyla concolor,Diplostyla,Linyphiidae,TRUE,observed_RMQS
species:cdref:1299,1299,Dipoena braccata,Dipoena,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234084,234084,Dipoena erythropus,Dipoena,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234085,234085,Dipoena latifrons,Dipoena,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1298,1298,Dipoena melanogaster,Dipoena,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234086,234086,Dipoena nigroreticulata,Dipoena,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234087,234087,Dipoena praecelsa,Dipoena,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234088,234088,Dipoena sedilloti,Dipoena,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234090,234090,Dipoena torva,Dipoena,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234091,234091,Dipoena umbratilis,Dipoena,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1407,1407,Dismodicus bifrons,Dismodicus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233538,233538,Dismodicus elevatus,Dismodicus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233539,233539,Dismodicus fungiceps,Dismodicus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1884,1884,Dolomedes fimbriatus,Dolomedes,Pisauridae,FALSE,TAXREF_mainland
species:cdref:1885,1885,Dolomedes plantarius,Dolomedes,Pisauridae,FALSE,TAXREF_mainland
species:cdref:233540,233540,Donacochara speciosa,Donacochara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233541,233541,Drapetisca socialis,Drapetisca,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233302,233302,Drassodes albicans,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233305,233305,Drassodes cupreus,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233306,233306,Drassodes difficilis,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233308,233308,Drassodes fugax,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdnom:1174,1174,Drassodes lapidosus,Drassodes,Gnaphosidae,TRUE,observed_RMQS
species:cdref:252019,252019,Drassodes lapidosus,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233311,233311,Drassodes luteomicans,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233312,233312,Drassodes lutescens,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233313,233313,Drassodes placidulus,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdnom:1176,1176,Drassodes pubescens,Drassodes,Gnaphosidae,TRUE,observed_RMQS
species:cdref:233315,233315,Drassodes rubidus,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233316,233316,Drassodes villosus,Drassodes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:528826,528826,Drassodex heeri,Drassodex,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:528825,528825,Drassodex hypocrita,Drassodex,Gnaphosidae,FALSE,TAXREF_mainland
species:cdnom:233317,233317,Drassyllus lutetianus,Drassyllus,Gnaphosidae,TRUE,observed_RMQS
species:cdnom:233318,233318,Drassyllus praeficus,Drassyllus,Gnaphosidae,TRUE,observed_RMQS
species:cdref:233319,233319,Drassyllus pumilus,Drassyllus,Gnaphosidae,FALSE,TAXREF_mainland
species:cdnom:233320,233320,Drassyllus pusillus,Drassyllus,Gnaphosidae,TRUE,observed_RMQS
species:cdnom:233321,233321,Drassyllus villicus,Drassyllus,Gnaphosidae,TRUE,observed_RMQS
species:cdref:233542,233542,Drepanotylus uncatus,Drepanotylus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233543,233543,Dresconella nivicola,Dresconella,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:891617,891617,Dysdera corallina,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:233270,233270,Dysdera cribrata,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:1151,1151,Dysdera crocata,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:233271,233271,Dysdera erythrina,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:233272,233272,Dysdera fuscipes,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:891623,891623,Dysdera graia,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:457264,457264,Dysdera lata,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:233275,233275,Dysdera ninnii,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:302624,302624,Dysdera punctata,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:233277,233277,Dysdera rudis,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:233278,233278,Dysdera scabricula,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:891625,891625,Dysdera stahlavskyi,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:233279,233279,Dysdera subsquarrosa,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:233280,233280,Dysdera westringi,Dysdera,Dysderidae,FALSE,TAXREF_mainland
species:cdref:458769,458769,Ebrechtella tricuspidata,Ebrechtella,Thomisidae,FALSE,TAXREF_mainland
species:cdref:233322,233322,Echemus angustifrons,Echemus,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233257,233257,Emblyna brevidens,Emblyna,Dictynidae,FALSE,TAXREF_mainland
species:cdref:234092,234092,Enoplognatha afrodite,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1329,1329,Enoplognatha caricis,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234093,234093,Enoplognatha diversa,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdnom:234094,234094,Enoplognatha gemina,Enoplognatha,Theridiidae,TRUE,observed_RMQS
species:cdref:1325,1325,Enoplognatha latimana,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1326,1326,Enoplognatha mandibularis,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234095,234095,Enoplognatha mordax,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1331,1331,Enoplognatha nigromarginata,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1327,1327,Enoplognatha oelandica,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1328,1328,Enoplognatha ovata,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234096,234096,Enoplognatha quadripunctata,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1330,1330,Enoplognatha testacea,Enoplognatha,Theridiidae,FALSE,TAXREF_mainland
species:cdnom:1323,1323,Enoplognatha thoracica,Enoplognatha,Theridiidae,TRUE,observed_RMQS
species:cdref:233544,233544,Entelecara acuminata,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233545,233545,Entelecara aestiva,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233546,233546,Entelecara cacuminum,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233547,233547,Entelecara congenera,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303235,303235,Entelecara errata,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233548,233548,Entelecara erythropus,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233549,233549,Entelecara flavipes,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233550,233550,Entelecara omissa,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233552,233552,Entelecara truncatifrons,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233553,233553,Entelecara turbinata,Entelecara,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:234098,234098,Episinus algiricus,Episinus,Theridiidae,FALSE,TAXREF_mainland
species:cdnom:1264,1264,Episinus angulatus,Episinus,Theridiidae,TRUE,observed_RMQS
species:cdref:1265,1265,Episinus maculipes,Episinus,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234099,234099,Episinus theridioides,Episinus,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1263,1263,Episinus truncatus,Episinus,Theridiidae,FALSE,TAXREF_mainland
species:cdref:719817,719817,Eratigena agrestis,Eratigena,Agelenidae,FALSE,TAXREF_mainland
species:cdref:719818,719818,Eratigena atrica,Eratigena,Agelenidae,FALSE,TAXREF_mainland
species:cdref:906462,906462,Eratigena duellica,Eratigena,Agelenidae,FALSE,TAXREF_mainland
species:cdnom:719974,719974,Eratigena fuesslini,Eratigena,Agelenidae,TRUE,observed_RMQS
species:cdref:719819,719819,Eratigena inermis,Eratigena,Agelenidae,FALSE,TAXREF_mainland
species:cdref:804968,804968,Eratigena montigena,Eratigena,Agelenidae,FALSE,TAXREF_mainland
species:cdnom:719821,719821,Eratigena picta,Eratigena,Agelenidae,TRUE,observed_RMQS
species:cdref:906463,906463,Eratigena saeva,Eratigena,Agelenidae,FALSE,TAXREF_mainland
species:cdref:1023303,1023303,Eresus hermani,Eresus,Eresidae,FALSE,TAXREF_mainland
species:cdref:458706,458706,Eresus kollari,Eresus,Eresidae,FALSE,TAXREF_mainland
species:cdref:1023301,1023301,Eresus moravicus,Eresus,Eresidae,FALSE,TAXREF_mainland
species:cdref:302778,302778,Eresus sandaliatus,Eresus,Eresidae,FALSE,TAXREF_mainland
species:cdnom:1445,1445,Erigone atra,Erigone,Linyphiidae,TRUE,observed_RMQS
species:cdref:233555,233555,Erigone cristatopalpus,Erigone,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233556,233556,Erigone dentigera,Erigone,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:1446,1446,Erigone dentipalpis,Erigone,Linyphiidae,TRUE,observed_RMQS
species:cdref:233557,233557,Erigone fluctuans,Erigone,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1449,1449,Erigone longipalpis,Erigone,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1002074,1002074,Erigone maritima,Erigone,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1447,1447,Erigone promiscua,Erigone,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233559,233559,Erigone remota,Erigone,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233560,233560,Erigone tenuimana,Erigone,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233561,233561,Erigone tirolensis,Erigone,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233562,233562,Erigonella hiemalis,Erigonella,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233563,233563,Erigonella ignobilis,Erigonella,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233564,233564,Erigonella subelevata,Erigonella,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:836064,836064,Erigonoplus foveatus,Erigonoplus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303266,303266,Erigonoplus globipes,Erigonoplus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:233568,233568,Erigonoplus justus,Erigonoplus,Linyphiidae,TRUE,observed_RMQS
species:cdref:719835,719835,Erigonoplus nasutus,Erigonoplus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:903,903,Ero aphana,Ero,Mimetidae,FALSE,TAXREF_mainland
species:cdref:905,905,Ero cambridgei,Ero,Mimetidae,FALSE,TAXREF_mainland
species:cdref:907,907,Ero flammeola,Ero,Mimetidae,FALSE,TAXREF_mainland
species:cdnom:902,902,Ero furcata,Ero,Mimetidae,TRUE,observed_RMQS
species:cdref:904,904,Ero tuberculata,Ero,Mimetidae,FALSE,TAXREF_mainland
species:cdref:233975,233975,Euophrys alticola,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233976,233976,Euophrys baliola,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:457243,457243,Euophrys difficilis,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233978,233978,Euophrys frontalis,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233979,233979,Euophrys gambosa,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233980,233980,Euophrys herbigrada,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233981,233981,Euophrys innotata,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233983,233983,Euophrys luteolineata,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233984,233984,Euophrys nigripalpis,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233985,233985,Euophrys nigritarsis,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233986,233986,Euophrys pexa,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233987,233987,Euophrys rufibarbis,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233988,233988,Euophrys rufimana,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233989,233989,Euophrys sedula,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:233991,233991,Euophrys sulfurea,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdref:457400,457400,Euophrys terrestris,Euophrys,Salticidae,FALSE,TAXREF_mainland
species:cdnom:1275,1275,Euryopis dentigera,Euryopis,Theridiidae,TRUE,observed_RMQS
species:cdref:234100,234100,Euryopis episinoides,Euryopis,Theridiidae,FALSE,TAXREF_mainland
species:cdnom:1271,1271,Euryopis flavomaculata,Euryopis,Theridiidae,TRUE,observed_RMQS
species:cdref:1272,1272,Euryopis laeta,Euryopis,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1273,1273,Euryopis quinqueguttata,Euryopis,Theridiidae,FALSE,TAXREF_mainland
species:cdnom:233571,233571,Evansia merens,Evansia,Linyphiidae,TRUE,observed_RMQS
species:cdref:2053,2053,Evarcha arcuata,Evarcha,Salticidae,FALSE,TAXREF_mainland
species:cdref:233993,233993,Evarcha falcata,Evarcha,Salticidae,FALSE,TAXREF_mainland
species:cdref:2056,2056,Evarcha jucunda,Evarcha,Salticidae,FALSE,TAXREF_mainland
species:cdref:2058,2058,Evarcha laetabunda,Evarcha,Salticidae,FALSE,TAXREF_mainland
species:cdref:304375,304375,Evarcha michailovi,Evarcha,Salticidae,FALSE,TAXREF_mainland
species:cdref:457260,457260,Filistata insidiatrix,Filistata,Filistatidae,FALSE,TAXREF_mainland
species:cdref:234149,234149,Firmicus bivittatus,Firmicus,Thomisidae,FALSE,TAXREF_mainland
species:cdref:799,799,Floronia bucculenta,Floronia,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1024317,1024317,Formiphantes lephthyphantiformis,Formiphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1451,1451,Frontinellina frutetorum,Frontinellina,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1564,1564,Gibbaranea bituberculata,Gibbaranea,Araneidae,FALSE,TAXREF_mainland
species:cdref:1563,1563,Gibbaranea gibbosa,Gibbaranea,Araneidae,FALSE,TAXREF_mainland
species:cdref:233219,233219,Gibbaranea omoeda,Gibbaranea,Araneidae,FALSE,TAXREF_mainland
species:cdref:233220,233220,Gibbaranea ullrichi,Gibbaranea,Araneidae,FALSE,TAXREF_mainland
species:cdnom:233572,233572,Glyphesis servulus,Glyphesis,Linyphiidae,TRUE,observed_RMQS
species:cdref:233323,233323,Gnaphosa alacris,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233324,233324,Gnaphosa alpica,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233325,233325,Gnaphosa atramentaria,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233326,233326,Gnaphosa badia,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233327,233327,Gnaphosa bicolor,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233328,233328,Gnaphosa corticola,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233329,233329,Gnaphosa dolosa,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233331,233331,Gnaphosa inconspecta,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:302847,302847,Gnaphosa lapponum,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:1228,1228,Gnaphosa leporina,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:1227,1227,Gnaphosa lucifuga,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:1229,1229,Gnaphosa lugubris,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233333,233333,Gnaphosa montana,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233334,233334,Gnaphosa muscorum,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:302856,302856,Gnaphosa nigerrima,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:1230,1230,Gnaphosa occidentalis,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233335,233335,Gnaphosa oceanica,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:905815,905815,Gnaphosa ogeri,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:302859,302859,Gnaphosa opaca,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233336,233336,Gnaphosa petrobia,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:302865,302865,Gnaphosa rhenana,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233337,233337,Gnaphosa secreta,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233338,233338,Gnaphosa tetrica,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233339,233339,Gnaphosa tigrina,Gnaphosa,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233573,233573,Gnathonarium dentatum,Gnathonarium,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233575,233575,Gonatium ensipotens,Gonatium,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233576,233576,Gonatium geniculosum,Gonatium,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233577,233577,Gonatium hilare,Gonatium,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303284,303284,Gonatium nemorivagum,Gonatium,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233578,233578,Gonatium occidentale,Gonatium,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233579,233579,Gonatium paradoxum,Gonatium,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233580,233580,Gonatium rubellum,Gonatium,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1506,1506,Gonatium rubens,Gonatium,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303290,303290,Gongylidiellum edentatum,Gongylidiellum,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:1455,1455,Gongylidiellum latebricola,Gongylidiellum,Linyphiidae,TRUE,observed_RMQS
