taxon_unit,cd_ref,accepted_name,genus,family,observed_in_assemblage,candidate_origin
species:cdref:237173,237173,Phymatoniscus propinquus,Phymatoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237174,237174,Phymatoniscus tuberculatus,Phymatoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:622781,622781,Phymatoniscus tuberculatus,Phymatoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:370112,370112,Pilosanthura fresii,Pilosanthura,Anthuridae,FALSE,TAXREF_mainland
species:cdref:780389,780389,Pinnotherion vermiforme,Pinnotherion,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:237067,237067,Platyarthrus aiasensis,Platyarthrus,Platyarthridae,FALSE,TAXREF_mainland
species:cdref:237068,237068,Platyarthrus caudatus,Platyarthrus,Platyarthridae,FALSE,TAXREF_mainland
species:cdref:781045,781045,Platyarthrus codinai,Platyarthrus,Platyarthridae,FALSE,TAXREF_mainland
species:cdref:237069,237069,Platyarthrus corsicus,Platyarthrus,Platyarthridae,FALSE,TAXREF_mainland
species:cdref:237070,237070,Platyarthrus costulatus,Platyarthrus,Platyarthridae,FALSE,TAXREF_mainland
species:cdref:17654,17654,Platyarthrus hoffmannseggii,Platyarthrus,Platyarthridae,FALSE,TAXREF_mainland
species:cdref:237072,237072,Platyarthrus lerinensis,Platyarthrus,Platyarthridae,FALSE,TAXREF_mainland
species:cdref:237073,237073,Platyarthrus schoblii,Platyarthrus,Platyarthridae,FALSE,TAXREF_mainland
species:cdref:374252,374252,Pleurocope dasyura,Pleurocope,Pleurocopidae,FALSE,TAXREF_mainland
species:cdref:380107,380107,Pleurocrypta galateae,Pleurocrypta,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380110,380110,Pleurocrypta longibranchiata,Pleurocrypta,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380109,380109,Pleurocrypta microbranchiata,Pleurocrypta,Bopyridae,FALSE,TAXREF_mainland
species:cdref:542479,542479,Pleurocrypta piriformis,Pleurocrypta,Bopyridae,FALSE,TAXREF_mainland
species:cdref:669963,669963,Pleurocrypta porcellanaelongicornis,Pleurocrypta,Bopyridae,FALSE,TAXREF_mainland
species:cdref:669752,669752,Pleurocrypta strigosa,Pleurocrypta,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380091,380091,Pliophrixus philonika,Pliophrixus,Bopyridae,FALSE,TAXREF_mainland
species:cdref:780411,780411,Podascon haploopis,Podascon,Podasconidae,FALSE,TAXREF_mainland
species:cdref:891904,891904,Politolana sanchezi,Politolana,Cirolanidae,FALSE,TAXREF_mainland
species:cdref:808781,808781,Porcellio alticola,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:237085,237085,Porcellio dilatatus,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:310884,310884,Porcellio dispar,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdnom:237088,237088,Porcellio gallicus,Porcellio,Porcellionidae,TRUE,observed_RMQS
species:cdref:310911,310911,Porcellio incanus,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:237089,237089,Porcellio laevis,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:808794,808794,Porcellio lamellatus,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:237093,237093,Porcellio montanus,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdnom:237094,237094,Porcellio monticola,Porcellio,Porcellionidae,TRUE,observed_RMQS
species:cdref:808782,808782,Porcellio orarum,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:237095,237095,Porcellio provincialis,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdnom:18820,18820,Porcellio scaber,Porcellio,Porcellionidae,TRUE,observed_RMQS
species:cdref:622785,622785,Porcellio scaber,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:237098,237098,Porcellio spatulatus,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:310959,310959,Porcellio spinicornis,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:622913,622913,Porcellio violaceus,Porcellio,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:310987,310987,Porcellionides cingendus,Porcellionides,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:310997,310997,Porcellionides myrmecophilus,Porcellionides,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:237102,237102,Porcellionides pruinosus,Porcellionides,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:237103,237103,Porcellionides sexfasciatus,Porcellionides,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:311073,311073,Porcellium conspersum,Porcellium,Trachelipodidae,FALSE,TAXREF_mainland
species:cdref:780398,780398,Portunion bourdoni,Portunion,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:780392,780392,Portunion kossmanni,Portunion,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:780388,780388,Portunion maenadis,Portunion,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:780399,780399,Portunion moniezii,Portunion,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:780400,780400,Portunion salvatoris,Portunion,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:780391,780391,Priapion fraissei,Priapion,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:240946,240946,Proasellus albigensis,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:979967,979967,Proasellus anophtalmus,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240947,240947,Proasellus aquaecalidae,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240948,240948,Proasellus banyulensis,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240949,240949,Proasellus beroni,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240950,240950,Proasellus boui,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240951,240951,Proasellus burgundus,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240952,240952,Proasellus cavaticus,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240953,240953,Proasellus chauvini,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:432575,432575,Proasellus claudei,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240954,240954,Proasellus coiffaiti,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:320624,320624,Proasellus franciscoloi,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:320627,320627,Proasellus gourbaultae,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240956,240956,Proasellus hermallensis,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240957,240957,Proasellus ibericus,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240958,240958,Proasellus meridianus,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:320646,320646,Proasellus nolli,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:320650,320650,Proasellus pavani,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240959,240959,Proasellus racovitzai,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240960,240960,Proasellus rouchi,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:320657,320657,Proasellus slavus,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240962,240962,Proasellus strouhali,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240963,240963,Proasellus synaselloides,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240964,240964,Proasellus valdensis,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240965,240965,Proasellus vandeli,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:240966,240966,Proasellus walteri,Proasellus,Asellidae,FALSE,TAXREF_mainland
species:cdref:780401,780401,Prodajus lobiancoi,Prodajus,Dajidae,FALSE,TAXREF_mainland
species:cdref:1001680,1001680,Prodajus ostendensis,Prodajus,Dajidae,FALSE,TAXREF_mainland
species:cdref:380070,380070,Progebiophilus euxinicus,Progebiophilus,Bopyridae,FALSE,TAXREF_mainland
species:cdref:808699,808699,Protracheoniscus fossuliger,Protracheoniscus,Agnaridae,FALSE,TAXREF_mainland
species:cdref:311099,311099,Protracheoniscus politus,Protracheoniscus,Agnaridae,FALSE,TAXREF_mainland
species:cdref:380094,380094,Pseudione affinis,Pseudione,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380093,380093,Pseudione confusa,Pseudione,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380099,380099,Pseudione crenulata,Pseudione,Bopyridae,FALSE,TAXREF_mainland
species:cdref:944970,944970,Pseudomesus brevicornis,Pseudomesus,Desmosomatidae,FALSE,TAXREF_mainland
species:cdref:942085,942085,Regabellator armatus,Regabellator,Nannoniscidae,FALSE,TAXREF_mainland
species:cdref:1038792,1038792,Robustura arenicola,Robustura,Microcerberidae,FALSE,TAXREF_mainland
species:cdref:1038790,1038790,Robustura remanei,Robustura,Microcerberidae,FALSE,TAXREF_mainland
species:cdref:374291,374291,Rocinela danmoniensis,Rocinela,Aegidae,FALSE,TAXREF_mainland
species:cdref:669435,669435,Rocinela dumerilii,Rocinela,Aegidae,FALSE,TAXREF_mainland
species:cdref:237053,237053,Sardoniscus pygmaeus,Sardoniscus,Oniscidae,FALSE,TAXREF_mainland
species:cdref:237175,237175,Scotoniscus macromelos,Scotoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:808889,808889,Scotoniscus macromelos,Scotoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:380105,380105,Scyracepon tuberculosa,Scyracepon,Bopyridae,FALSE,TAXREF_mainland
species:cdref:363802,363802,Sphaeroma curtum,Sphaeroma,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:363803,363803,Sphaeroma dumerilii,Sphaeroma,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:18758,18758,Sphaeroma serratum,Sphaeroma,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:240967,240967,Sphaeromides raymondi,Sphaeromides,Cirolanidae,FALSE,TAXREF_mainland
species:cdref:899750,899750,Stenasellus breuili,Stenasellus,Stenasellidae,FALSE,TAXREF_mainland
species:cdref:240980,240980,Stenasellus buili,Stenasellus,Stenasellidae,FALSE,TAXREF_mainland
species:cdref:240981,240981,Stenasellus racovitzai,Stenasellus,Stenasellidae,FALSE,TAXREF_mainland
species:cdref:240982,240982,Stenasellus virei,Stenasellus,Stenasellidae,FALSE,TAXREF_mainland
species:cdref:237109,237109,Stenoniscus carinatus,Stenoniscus,Stenoniscidae,FALSE,TAXREF_mainland
species:cdref:237110,237110,Stenoniscus pleonalis,Stenoniscus,Stenoniscidae,FALSE,TAXREF_mainland
species:cdref:310739,310739,Stenophiloscia glarearum,Stenophiloscia,Halophilosciidae,FALSE,TAXREF_mainland
species:cdref:544313,544313,Stenosoma acuminatum,Stenosoma,Idoteidae,FALSE,TAXREF_mainland
species:cdref:646937,646937,Stenosoma appendiculatum,Stenosoma,Idoteidae,FALSE,TAXREF_mainland
species:cdref:544537,544537,Stenosoma capito,Stenosoma,Idoteidae,FALSE,TAXREF_mainland
species:cdref:544314,544314,Stenosoma lancifer,Stenosoma,Idoteidae,FALSE,TAXREF_mainland
species:cdref:544541,544541,Stenosoma nadejda,Stenosoma,Idoteidae,FALSE,TAXREF_mainland
species:cdref:947261,947261,Storthyngurella triplispinosa,Storthyngurella,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:947255,947255,Sursumura magnifica,Sursumura,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:947413,947413,Syneurycope heezeni,Syneurycope,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:947423,947423,Syneurycope parallela,Syneurycope,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:530042,530042,Synischia hectica,Synischia,Idoteidae,FALSE,TAXREF_mainland
species:cdref:528915,528915,Syscenus infelix,Syscenus,Aegidae,FALSE,TAXREF_mainland
species:cdref:237063,237063,Tiroloscia esterelana,Tiroloscia,Philosciidae,FALSE,TAXREF_mainland
species:cdref:237065,237065,Tiroloscia macchiae,Tiroloscia,Philosciidae,FALSE,TAXREF_mainland
species:cdnom:237114,237114,Trachelipus rathkii,Trachelipus,Trachelipodidae,TRUE,observed_RMQS
species:cdnom:237115,237115,Trachelipus ratzeburgii,Trachelipus,Trachelipodidae,TRUE,observed_RMQS
species:cdnom:311119,311119,Trachelipus razzautii,Trachelipus,Trachelipodidae,TRUE,observed_RMQS
species:cdref:237177,237177,Trichoniscoides albidus,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:640469,640469,Trichoniscoides albigensis,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237179,237179,Trichoniscoides bonneti,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237180,237180,Trichoniscoides cadurcensis,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237181,237181,Trichoniscoides consoranensis,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237182,237182,Trichoniscoides davidi,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237183,237183,Trichoniscoides fouresi,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237184,237184,Trichoniscoides helveticus,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237185,237185,Trichoniscoides heroldi,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237187,237187,Trichoniscoides mixtus,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237188,237188,Trichoniscoides modestus,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237189,237189,Trichoniscoides picturarum,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:1029240,1029240,Trichoniscoides pyrenaeus,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:808928,808928,Trichoniscoides remyi,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237191,237191,Trichoniscoides saeroeensis,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237192,237192,Trichoniscoides sarsi,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237194,237194,Trichoniscoides vandeli,Trichoniscoides,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237196,237196,Trichoniscus alemannicus,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237198,237198,Trichoniscus darwini,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237203,237203,Trichoniscus fragilis,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237204,237204,Trichoniscus halophilus,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237206,237206,Trichoniscus korsakovi,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237207,237207,Trichoniscus nicaeensis,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237208,237208,Trichoniscus pedronensis,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237210,237210,Trichoniscus provisorius,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237211,237211,Trichoniscus pusillus,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237212,237212,Trichoniscus pygmaeus,Trichoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237074,237074,Trichorhina buchnerorum,Trichorhina,Platyarthridae,FALSE,TAXREF_mainland
species:cdref:374264,374264,Tristenium longicorne,Tristenium,Stenetriidae,FALSE,TAXREF_mainland
species:cdref:622810,622810,Troglocylisticus cyrnensis,Troglocylisticus,Cylisticidae,FALSE,TAXREF_mainland
species:cdref:237218,237218,Tylos europaeus,Tylos,Tylidae,FALSE,TAXREF_mainland
species:cdref:237219,237219,Tylos ponticus,Tylos,Tylidae,FALSE,TAXREF_mainland
species:cdref:939325,939325,Tytthocope beddardi,Tytthocope,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:380089,380089,Urobopyrus processae,Urobopyrus,Bopyridae,FALSE,TAXREF_mainland
species:cdref:834841,834841,Uromunna petiti,Uromunna,Munnidae,FALSE,TAXREF_mainland
species:cdref:374294,374294,Xenuraega ptilocera,Xenuraega,Aegidae,FALSE,TAXREF_mainland
