taxon_unit,cd_ref,accepted_name,genus,family,observed_in_assemblage,candidate_origin
species:cdref:794280,794280,Bembidion deletum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8619,8619,Bembidion dentellum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794289,794289,Bembidion distinguendum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794306,794306,Bembidion doris,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794274,794274,Bembidion dudichi,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8621,8621,Bembidion ephippium,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794258,794258,Bembidion eques,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:699783,699783,Bembidion fasciolatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795218,795218,Bembidion femoratum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795396,795396,Bembidion femoratum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794259,794259,Bembidion fluviatile,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794276,794276,Bembidion foraminosum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794260,794260,Bembidion fulvipes,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794254,794254,Bembidion fumigatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:716246,716246,Bembidion genei,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795387,795387,Bembidion genei,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:521553,521553,Bembidion geniculatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795379,795379,Bembidion geniculatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794300,794300,Bembidion gilvipes,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794304,794304,Bembidion glaciale,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794268,794268,Bembidion grisvardi,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794294,794294,Bembidion guttula,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:222901,222901,Bembidion humerale,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:396060,396060,Bembidion hummleri,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795399,795399,Bembidion hummleri,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794278,794278,Bembidion hypocrita,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794290,794290,Bembidion incognitum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794295,794295,Bembidion iricolor,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794282,794282,Bembidion italicum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794305,794305,Bembidion jacqueti,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8632,8632,Bembidion lampros,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdref:794264,794264,Bembidion laticolle,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:794284,794284,Bembidion latinum,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdref:794256,794256,Bembidion latiplaga,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794272,794272,Bembidion leveillei,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794251,794251,Bembidion litorale,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794248,794248,Bembidion longipes,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794242,794242,Bembidion lunatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:794296,794296,Bembidion lunulatum,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdref:794308,794308,Bembidion maculatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795261,795261,Bembidion magellense,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795400,795400,Bembidion magellense,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794297,794297,Bembidion mannerheimii,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794291,794291,Bembidion maritimum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794285,794285,Bembidion milleri,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8605,8605,Bembidion minimum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794273,794273,Bembidion modestum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794286,794286,Bembidion monticola,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794266,794266,Bembidion nigropiceum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8607,8607,Bembidion normannum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795384,795384,Bembidion normannum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794269,794269,Bembidion obliquum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8639,8639,Bembidion obtusum,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdref:794309,794309,Bembidion octomaculatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794241,794241,Bembidion pallidipenne,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794275,794275,Bembidion praeustum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794299,794299,Bembidion prasinum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8628,8628,Bembidion properans,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdref:794246,794246,Bembidion pseudascendens,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8614,8614,Bembidion punctulatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794253,794253,Bembidion pygmaeum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:795219,795219,Bembidion pyrenaeum,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdnom:8617,8617,Bembidion quadrimaculatum,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdref:251292,251292,Bembidion quadrimaculatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8627,8627,Bembidion quadripustulatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:251293,251293,Bembidion quadripustulatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794261,794261,Bembidion ripicola,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:699611,699611,Bembidion saxatile,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795393,795393,Bembidion saxatile,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794262,794262,Bembidion scapulare,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795259,795259,Bembidion schmidti,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795389,795389,Bembidion schmidti,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795390,795390,Bembidion schmidti,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794301,794301,Bembidion schueppelii,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794270,794270,Bembidion semipunctatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795260,795260,Bembidion siculum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794279,794279,Bembidion steinbuehleri,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:780500,780500,Bembidion stephensii,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794277,794277,Bembidion striatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794257,794257,Bembidion tenellum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794302,794302,Bembidion terminale,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794263,794263,Bembidion testaceum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:794298,794298,Bembidion tethys,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdnom:780498,780498,Bembidion tetracolum,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdref:521501,521501,Bembidion tibiale,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:521502,521502,Bembidion varicolor,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794271,794271,Bembidion varium,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794252,794252,Bembidion velox,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794249,794249,Bembidion vodozi,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:222805,222805,Blemus discus,Blemus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222990,222990,Blethisa multipunctata,Blethisa,Carabidae,FALSE,TAXREF_mainland
species:cdref:223049,223049,Brachinus bodemeyeri,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:278086,278086,Brachinus catalonicus,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9277,9277,Brachinus crepitans,Brachinus,Carabidae,TRUE,observed_RMQS
species:cdref:223055,223055,Brachinus exhalans,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9278,9278,Brachinus explodens,Brachinus,Carabidae,TRUE,observed_RMQS
species:cdref:223050,223050,Brachinus glabratus,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9283,9283,Brachinus humeralis,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9279,9279,Brachinus immaculicornis,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251459,251459,Brachinus immaculicornis,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223052,223052,Brachinus nigricornis,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9284,9284,Brachinus plagiatus,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9280,9280,Brachinus psophia,Brachinus,Carabidae,TRUE,observed_RMQS
species:cdnom:9285,9285,Brachinus sclopeta,Brachinus,Carabidae,TRUE,observed_RMQS
species:cdref:223053,223053,Brachinus variventris,Brachinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222429,222429,Bradycellus brevitarsis,Bradycellus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222430,222430,Bradycellus caucasicus,Bradycellus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222431,222431,Bradycellus csikii,Bradycellus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9341,9341,Bradycellus distinctus,Bradycellus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9342,9342,Bradycellus harpalinus,Bradycellus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222432,222432,Bradycellus ruficollis,Bradycellus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9344,9344,Bradycellus sharpi,Bradycellus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9343,9343,Bradycellus verbasci,Bradycellus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8575,8575,Broscus cephalotes,Broscus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:222355,222355,Calathus ambiguus,Calathus,Carabidae,TRUE,observed_RMQS
species:cdref:250881,250881,Calathus ambiguus,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8779,8779,Calathus asturiensis,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:222356,222356,Calathus cinctus,Calathus,Carabidae,TRUE,observed_RMQS
species:cdnom:8780,8780,Calathus circumseptus,Calathus,Carabidae,TRUE,observed_RMQS
species:cdref:8781,8781,Calathus erratus,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdref:250882,250882,Calathus erratus,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8782,8782,Calathus fuscipes,Calathus,Carabidae,TRUE,observed_RMQS
species:cdref:250878,250878,Calathus fuscipes,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdref:795452,795452,Calathus fuscipes,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8783,8783,Calathus luctuosus,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8784,8784,Calathus melanocephalus,Calathus,Carabidae,TRUE,observed_RMQS
species:cdref:222357,222357,Calathus micropterus,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8785,8785,Calathus mollis,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222358,222358,Calathus rotundicollis,Calathus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9397,9397,Callistus lunatus,Callistus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222323,222323,Calodromius bifasciatus,Calodromius,Carabidae,FALSE,TAXREF_mainland
species:cdref:222324,222324,Calodromius spilotus,Calodromius,Carabidae,FALSE,TAXREF_mainland
species:cdref:223043,223043,Calomera littoralis,Calomera,Carabidae,FALSE,TAXREF_mainland
species:cdref:251450,251450,Calomera littoralis,Calomera,Carabidae,FALSE,TAXREF_mainland
species:cdref:795365,795365,Calomera littoralis,Calomera,Carabidae,FALSE,TAXREF_mainland
species:cdref:223012,223012,Calosoma auropunctatum,Calosoma,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8343,8343,Calosoma inquisitor,Calosoma,Carabidae,TRUE,observed_RMQS
species:cdref:223013,223013,Calosoma maderae,Calosoma,Carabidae,FALSE,TAXREF_mainland
species:cdref:251368,251368,Calosoma maderae,Calosoma,Carabidae,FALSE,TAXREF_mainland
species:cdref:8344,8344,Calosoma sycophanta,Calosoma,Carabidae,FALSE,TAXREF_mainland
species:cdref:223017,223017,Carabus alysidotus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8356,8356,Carabus arvensis,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8358,8358,Carabus auratus,Carabus,Carabidae,TRUE,observed_RMQS
species:cdref:251379,251379,Carabus auratus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251380,251380,Carabus auratus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251381,251381,Carabus auratus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8369,8369,Carabus auronitens,Carabus,Carabidae,TRUE,observed_RMQS
species:cdref:251426,251426,Carabus auronitens,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251427,251427,Carabus auronitens,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223019,223019,Carabus baudii,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8379,8379,Carabus cancellatus,Carabus,Carabidae,TRUE,observed_RMQS
species:cdref:251383,251383,Carabus cancellatus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251384,251384,Carabus cancellatus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223014,223014,Carabus clatratus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8408,8408,Carabus concolor,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8381,8381,Carabus convexus,Carabus,Carabidae,TRUE,observed_RMQS
species:cdref:251408,251408,Carabus convexus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8447,8447,Carabus coriaceus,Carabus,Carabidae,TRUE,observed_RMQS
species:cdnom:251435,251435,Carabus coriaceus,Carabus,Carabidae,TRUE,observed_RMQS
species:cdref:223029,223029,Carabus depressus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251411,251411,Carabus depressus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223020,223020,Carabus fairmairei,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251397,251397,Carabus fairmairei,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251398,251398,Carabus fairmairei,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223026,223026,Carabus genei,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:795255,795255,Carabus germari,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223024,223024,Carabus glabratus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8386,8386,Carabus granulatus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:277733,277733,Carabus granulatus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8391,8391,Carabus hispanus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223025,223025,Carabus hortensis,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8395,8395,Carabus intricatus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223030,223030,Carabus irregularis,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251413,251413,Carabus irregularis,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8463,8463,Carabus lineatus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:277785,277785,Carabus lusitanicus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:792351,792351,Carabus lusitanicus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223027,223027,Carabus melancholicus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251410,251410,Carabus melancholicus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8402,8402,Carabus monilis,Carabus,Carabidae,TRUE,observed_RMQS
species:cdref:795340,795340,Carabus monilis,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:795343,795343,Carabus monilis,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8403,8403,Carabus monticola,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8406,8406,Carabus morbillosus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8410,8410,Carabus nemoralis,Carabus,Carabidae,TRUE,observed_RMQS
species:cdref:251386,251386,Carabus nemoralis,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251387,251387,Carabus nemoralis,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8421,8421,Carabus nitens,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223028,223028,Carabus nodulosus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223022,223022,Carabus pedemontanus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:795346,795346,Carabus pedemontanus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251405,251405,Carabus pedemontanus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8428,8428,Carabus problematicus,Carabus,Carabidae,TRUE,observed_RMQS
species:cdref:251391,251391,Carabus problematicus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251393,251393,Carabus problematicus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:795336,795336,Carabus problematicus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223018,223018,Carabus pseudomonticola,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223032,223032,Carabus pyrenaeus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251418,251418,Carabus pyrenaeus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251420,251420,Carabus pyrenaeus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223033,223033,Carabus rugosus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251434,251434,Carabus rugosus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8454,8454,Carabus rutilans,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251429,251429,Carabus rutilans,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251431,251431,Carabus solieri,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8459,8459,Carabus splendens,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223023,223023,Carabus sylvestris,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8439,8439,Carabus violaceus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251415,251415,Carabus violaceus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251416,251416,Carabus violaceus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8441,8441,Carabus violaceus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:277926,277926,Carabus violaceus,Carabus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222376,222376,Cardiomera genei,Cardiomera,Carabidae,FALSE,TAXREF_mainland
species:cdref:222501,222501,Carterus dama,Carterus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222502,222502,Carterus fulvipes,Carterus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222503,222503,Carterus gilvipes,Carterus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222504,222504,Carterus rotundicollis,Carterus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222472,222472,Cephalophonus cephalotes,Cephalophonus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223041,223041,Cephalota circumdata,Cephalota,Carabidae,FALSE,TAXREF_mainland
species:cdref:222519,222519,Chlaenius aeratus,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9376,9376,Chlaenius chrysocephalus,Chlaenius,Carabidae,TRUE,observed_RMQS
species:cdref:9373,9373,Chlaenius circumscriptus,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:794338,794338,Chlaenius decipiens,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:222518,222518,Chlaenius festivus,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:794339,794339,Chlaenius fulgidicollis,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:9380,9380,Chlaenius nigricornis,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:9382,9382,Chlaenius nitidulus,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:9385,9385,Chlaenius olivieri,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:794335,794335,Chlaenius quadrisulcatus,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:9384,9384,Chlaenius spoliatus,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:9393,9393,Chlaenius sulcicollis,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:794336,794336,Chlaenius terminatus,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdnom:794337,794337,Chlaenius tibialis,Chlaenius,Carabidae,TRUE,observed_RMQS
species:cdref:9388,9388,Chlaenius tristis,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdref:9392,9392,Chlaenius velutinus,Chlaenius,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9389,9389,Chlaenius vestitus,Chlaenius,Carabidae,TRUE,observed_RMQS
species:cdnom:8321,8321,Cicindela campestris,Cicindela,Carabidae,TRUE,observed_RMQS
species:cdref:251452,251452,Cicindela campestris,Cicindela,Carabidae,FALSE,TAXREF_mainland
species:cdref:8324,8324,Cicindela gallica,Cicindela,Carabidae,FALSE,TAXREF_mainland
species:cdref:8326,8326,Cicindela hybrida,Cicindela,Carabidae,FALSE,TAXREF_mainland
species:cdref:251454,251454,Cicindela hybrida,Cicindela,Carabidae,FALSE,TAXREF_mainland
species:cdref:251455,251455,Cicindela hybrida,Cicindela,Carabidae,FALSE,TAXREF_mainland
species:cdref:8330,8330,Cicindela maritima,Cicindela,Carabidae,FALSE,TAXREF_mainland
species:cdref:223044,223044,Cicindela maroccana,Cicindela,Carabidae,FALSE,TAXREF_mainland
species:cdref:8332,8332,Cicindela sylvatica,Cicindela,Carabidae,FALSE,TAXREF_mainland
species:cdref:223045,223045,Cicindela sylvicola,Cicindela,Carabidae,FALSE,TAXREF_mainland
species:cdref:794310,794310,Cillenus lateralis,Cillenus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8549,8549,Clivina collaris,Clivina,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8548,8548,Clivina fossor,Clivina,Carabidae,TRUE,observed_RMQS
species:cdref:222469,222469,Cryptophonus litigiosus,Cryptophonus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222470,222470,Cryptophonus melancholicus,Cryptophonus,Carabidae,FALSE,TAXREF_mainland
species:cdref:250913,250913,Cryptophonus melancholicus,Cryptophonus,Carabidae,FALSE,TAXREF_mainland
species:cdref:250914,250914,Cryptophonus melancholicus,Cryptophonus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222471,222471,Cryptophonus tenebrosus,Cryptophonus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8347,8347,Cychrus attenuatus,Cychrus,Carabidae,TRUE,observed_RMQS
species:cdref:251436,251436,Cychrus attenuatus,Cychrus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8348,8348,Cychrus caraboides,Cychrus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251437,251437,Cychrus caraboides,Cychrus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223039,223039,Cylindera arenaria,Cylindera,Carabidae,FALSE,TAXREF_mainland
species:cdref:251442,251442,Cylindera arenaria,Cylindera,Carabidae,FALSE,TAXREF_mainland
species:cdref:277987,277987,Cylindera arenaria,Cylindera,Carabidae,FALSE,TAXREF_mainland
species:cdref:223037,223037,Cylindera germanica,Cylindera,Carabidae,FALSE,TAXREF_mainland
species:cdref:251439,251439,Cylindera germanica,Cylindera,Carabidae,FALSE,TAXREF_mainland
species:cdref:223038,223038,Cylindera paludosa,Cylindera,Carabidae,FALSE,TAXREF_mainland
species:cdref:223040,223040,Cylindera trisignata,Cylindera,Carabidae,FALSE,TAXREF_mainland
species:cdref:9167,9167,Cymindis abeillei,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:222296,222296,Cymindis angularis,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9168,9168,Cymindis axillaris,Cymindis,Carabidae,TRUE,observed_RMQS
species:cdref:795430,795430,Cymindis axillaris,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:795431,795431,Cymindis axillaris,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:222297,222297,Cymindis cingulata,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:9169,9169,Cymindis coadunata,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:250864,250864,Cymindis coadunata,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:250866,250866,Cymindis coadunata,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:1015417,1015417,Cymindis discoidea,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:222298,222298,Cymindis etrusca,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:250868,250868,Cymindis etrusca,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:9170,9170,Cymindis humeralis,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:222299,222299,Cymindis lineola,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:222303,222303,Cymindis macularis,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:222302,222302,Cymindis miliaris,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:9172,9172,Cymindis scapularis,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:250869,250869,Cymindis scapularis,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:9173,9173,Cymindis vaporariorum,Cymindis,Carabidae,FALSE,TAXREF_mainland
species:cdref:9235,9235,Daptus vittatus,Daptus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9435,9435,Demetrias atricapillus,Demetrias,Carabidae,TRUE,observed_RMQS
